"","day","month","year","HR_Valor"
"3792","28","01","2016",0.73
"3793","29","01","2016",0.75
"3794","30","01","2016",0.79
"3795","31","01","2016",0.77
"3796","01","02","2016",0.78
"3797","02","02","2016",0.73
"3798","03","02","2016",0.74
"3799","04","02","2016",0.67
"3800","05","02","2016",0.83
"3801","06","02","2016",0.8
"3802","07","02","2016",0.83
"3803","08","02","2016",0.72
"3804","09","02","2016",0.81
"3805","10","02","2016",0.79
"3806","11","02","2016",0.77
"3807","12","02","2016",0.79
"3808","13","02","2016",0.8
"3809","14","02","2016",0.85
"3810","15","02","2016",0.84
"3811","16","02","2016",0.88
"3812","17","02","2016",0.81
"3813","18","02","2016",0.71
"3814","19","02","2016",0.88
"3815","20","02","2016",0.79
"3816","21","02","2016",0.71
"3817","22","02","2016",0.74
"3818","23","02","2016",0.73
"3819","24","02","2016",0.85
"3820","25","02","2016",0.88
"3821","26","02","2016",0.81
"3822","27","02","2016",0.89
"3823","28","02","2016",0.9
"3824","29","02","2016",0.86
"3825","01","03","2016",0.82
"3826","02","03","2016",0.89
"3827","03","03","2016",0.86
"3828","04","03","2016",0.92
"3829","05","03","2016",0.77
"3830","06","03","2016",0.77
"3831","07","03","2016",0.75
"3832","08","03","2016",0.8
"3833","09","03","2016",0.8
"3834","10","03","2016",0.79
"3835","11","03","2016",0.82
"3836","12","03","2016",0.75
"3837","13","03","2016",0.75
"3838","14","03","2016",0.87
"3839","15","03","2016",0.8
"3840","16","03","2016",0.79
"3841","17","03","2016",0.81
"3842","18","03","2016",0.9
"3843","19","03","2016",0.91
"3844","20","03","2016",0.82
"3845","21","03","2016",0.87
"3846","22","03","2016",0.87
"3847","23","03","2016",0.86
"3848","24","03","2016",0.76
"3849","25","03","2016",0.79
"3850","26","03","2016",0.79
"3851","27","03","2016",0.81
"3852","28","03","2016",0.8
"3853","29","03","2016",0.77
"3854","30","03","2016",0.79
"3855","31","03","2016",0.89
"3856","01","04","2016",0.85
"3857","02","04","2016",0.92
"3858","03","04","2016",0.9
"3859","04","04","2016",0.92
"3860","05","04","2016",0.92
"3861","06","04","2016",0.9
"3862","07","04","2016",0.82
"3863","08","04","2016",0.81
"3864","09","04","2016",0.91
"3865","10","04","2016",0.88
"3866","11","04","2016",0.92
"3867","12","04","2016",0.71
"3868","13","04","2016",0.72
"3869","14","04","2016",0.94
"3870","15","04","2016",0.86
"3871","16","04","2016",0.89
"3872","17","04","2016",0.91
"3873","18","04","2016",0.92
"3874","19","04","2016",0.89
"3875","20","04","2016",0.87
"3876","21","04","2016",0.91
"3877","22","04","2016",0.81
"3878","23","04","2016",0.88
"3879","24","04","2016",0.84
"3880","25","04","2016",0.88
"3881","26","04","2016",0.77
"3882","27","04","2016",0.88
"3883","28","04","2016",0.81
"3884","29","04","2016",0.91
"3885","30","04","2016",0.93
"3886","01","05","2016",0.81
"3887","02","05","2016",0.8
"3888","03","05","2016",0.93
"3889","04","05","2016",0.85
"3890","05","05","2016",0.79
"3891","06","05","2016",0.81
"3892","07","05","2016",0.83
"3893","08","05","2016",0.84
"3894","09","05","2016",0.87
"3895","10","05","2016",0.86
"3896","11","05","2016",0.77
"3897","12","05","2016",0.78
"3898","13","05","2016",0.95
"3899","14","05","2016",0.9
"3900","15","05","2016",0.87
"3901","16","05","2016",0.94
"3902","17","05","2016",0.86
"3903","18","05","2016",0.84
"3904","19","05","2016",0.8
"3905","20","05","2016",0.88
"3906","21","05","2016",0.86
"3907","22","05","2016",0.81
"3908","23","05","2016",0.94
"3909","24","05","2016",0.88
"3910","25","05","2016",0.89
"3911","26","05","2016",0.94
"3912","27","05","2016",0.88
"3913","28","05","2016",0.81
"3914","29","05","2016",0.85
"3915","30","05","2016",0.89
"3916","31","05","2016",0.94
"3917","01","06","2016",0.88
"3918","02","06","2016",0.77
"3919","03","06","2016",0.88
"3920","04","06","2016",0.88
"3921","05","06","2016",0.87
"3922","06","06","2016",0.85
"3923","07","06","2016",0.88
"3924","08","06","2016",0.89
"3925","09","06","2016",0.94
"3926","10","06","2016",0.95
"3927","11","06","2016",0.88
"3928","12","06","2016",0.87
"3929","13","06","2016",0.91
"3930","14","06","2016",0.92
"3931","15","06","2016",0.95
"3932","16","06","2016",0.94
"3933","17","06","2016",0.83
"3934","18","06","2016",0.82
"3935","19","06","2016",0.8
"3936","20","06","2016",0.85
"3937","21","06","2016",0.95
"3938","22","06","2016",0.93
"3939","23","06","2016",0.87
"3940","24","06","2016",0.81
"3941","25","06","2016",0.87
"3942","26","06","2016",0.72
"3943","27","06","2016",0.74
"3944","28","06","2016",0.91
"3945","29","06","2016",0.94
"3946","30","06","2016",0.94
"3947","01","07","2016",0.88
"3948","02","07","2016",0.93
"3949","03","07","2016",0.85
"3950","04","07","2016",0.86
"3951","05","07","2016",0.81
"3952","06","07","2016",0.9
"3953","07","07","2016",0.91
"3954","08","07","2016",0.78
"3955","09","07","2016",0.87
"3956","10","07","2016",0.92
"3957","11","07","2016",0.9
"3958","12","07","2016",0.95
"3959","13","07","2016",0.84
"3960","14","07","2016",0.85
"3961","15","07","2016",0.86
"3962","16","07","2016",0.88
"3963","17","07","2016",0.87
"3964","18","07","2016",0.86
"3965","19","07","2016",0.9
"3966","20","07","2016",0.87
"3967","21","07","2016",0.89
"3968","22","07","2016",0.92
"3969","23","07","2016",0.95
"3970","24","07","2016",0.93
"3971","25","07","2016",0.93
"3972","26","07","2016",0.95
"3973","27","07","2016",0.92
"3974","28","07","2016",0.86
"3975","29","07","2016",0.91
"3976","30","07","2016",0.88
"3977","31","07","2016",0.81
"3978","01","08","2016",0.86
"3979","02","08","2016",0.93
"3980","03","08","2016",0.86
"3981","04","08","2016",0.89
"3982","05","08","2016",0.83
"3983","06","08","2016",0.89
"3984","07","08","2016",0.86
"3985","08","08","2016",0.82
"3986","09","08","2016",0.81
"3987","10","08","2016",0.83
"3988","11","08","2016",0.81
"3989","12","08","2016",0.92
"3990","13","08","2016",0.82
"3991","14","08","2016",0.85
"3992","15","08","2016",0.95
"3993","16","08","2016",0.91
"3994","17","08","2016",0.9
"3995","18","08","2016",0.95
"3996","19","08","2016",0.86
"3997","20","08","2016",0.87
"3998","21","08","2016",0.93
"3999","22","08","2016",0.84
"4000","23","08","2016",0.86
"4001","24","08","2016",0.8
"4002","25","08","2016",0.83
"4003","26","08","2016",0.82
"4004","27","08","2016",0.86
"4005","28","08","2016",0.83
"4006","29","08","2016",0.86
"4007","30","08","2016",0.94
"4008","31","08","2016",0.93
"4009","01","09","2016",0.87
"4010","02","09","2016",0.87
"4011","03","09","2016",0.86
"4012","04","09","2016",0.82
"4013","05","09","2016",0.82
"4014","06","09","2016",0.82
"4015","07","09","2016",0.87
"4016","08","09","2016",0.91
"4017","09","09","2016",0.85
"4018","10","09","2016",0.84
"4019","11","09","2016",0.78
"4020","12","09","2016",0.8
"4021","13","09","2016",0.83
"4022","14","09","2016",0.78
"4023","15","09","2016",0.88
"4024","16","09","2016",0.86
"4025","17","09","2016",0.87
"4026","18","09","2016",0.87
"4027","19","09","2016",0.84
"4028","20","09","2016",0.93
"4029","21","09","2016",0.92
"4030","22","09","2016",0.85
"4031","23","09","2016",0.88
"4032","24","09","2016",0.93
"4033","25","09","2016",0.9
"4034","26","09","2016",0.92
"4035","27","09","2016",0.91
"4036","28","09","2016",0.79
"4037","29","09","2016",0.72
"4038","30","09","2016",0.75
"4039","01","10","2016",0.8
"4040","02","10","2016",0.92
"4041","03","10","2016",0.9
"4042","04","10","2016",0.81
"4043","05","10","2016",0.94
"4044","06","10","2016",0.83
"4045","07","10","2016",0.82
"4046","08","10","2016",0.82
"4047","09","10","2016",0.91
"4048","10","10","2016",0.86
"4049","11","10","2016",0.92
"4050","12","10","2016",0.82
"4051","13","10","2016",0.81
"4052","14","10","2016",0.88
"4053","15","10","2016",0.88
"4054","16","10","2016",0.85
"4055","17","10","2016",0.87
"4056","18","10","2016",0.76
"4057","19","10","2016",0.71
"4058","20","10","2016",0.82
"4059","21","10","2016",0.8
"4060","22","10","2016",0.69
"4061","23","10","2016",0.7
"4062","24","10","2016",0.73
"4063","25","10","2016",0.82
"4064","26","10","2016",0.82
"4065","27","10","2016",0.75
"4066","28","10","2016",0.67
"4067","29","10","2016",0.69
"4068","30","10","2016",0.86
"4069","31","10","2016",0.79
"4070","01","11","2016",0.74
"4071","02","11","2016",0.8
"4072","03","11","2016",0.79
"4073","04","11","2016",0.79
"4074","05","11","2016",0.72
"4075","06","11","2016",0.83
"4076","07","11","2016",0.91
"4077","08","11","2016",0.84
"4078","09","11","2016",0.85
"4079","10","11","2016",0.91
"4080","11","11","2016",0.79
"4081","12","11","2016",0.75
"4082","13","11","2016",0.69
"4083","14","11","2016",0.76
"4084","15","11","2016",0.78
"4085","16","11","2016",0.78
"4086","17","11","2016",0.84
"4087","18","11","2016",0.77
"4088","19","11","2016",0.85
"4089","20","11","2016",0.86
"4090","21","11","2016",0.7
"4091","22","11","2016",0.71
"4092","23","11","2016",0.68
"4093","24","11","2016",0.75
"4094","25","11","2016",0.73
"4095","26","11","2016",0.64
"4096","27","11","2016",0.74
"4097","28","11","2016",0.79
"4098","29","11","2016",0.79
"4099","30","11","2016",0.76
"4100","01","12","2016",0.78
"4101","02","12","2016",0.75
"4102","03","12","2016",0.72
"4103","04","12","2016",0.68
"4104","05","12","2016",0.72
"4105","06","12","2016",0.78
"4106","07","12","2016",0.73
"4107","08","12","2016",0.7
"4108","09","12","2016",0.68
"4109","10","12","2016",0.72
"4110","11","12","2016",0.76
"4111","12","12","2016",0.75
"4112","13","12","2016",0.75
"4113","14","12","2016",0.83
"4114","15","12","2016",0.75
"4115","16","12","2016",0.71
"4116","17","12","2016",0.75
"4117","18","12","2016",0.76
"4118","19","12","2016",0.9
"4119","20","12","2016",0.81
"4120","21","12","2016",0.79
"4121","22","12","2016",0.79
"4122","23","12","2016",0.75
"4123","24","12","2016",0.74
"4124","25","12","2016",0.71
"4125","26","12","2016",0.75
"4126","27","12","2016",0.86
"4127","28","12","2016",0.77
"4128","29","12","2016",0.72
"4129","30","12","2016",0.7
"4130","31","12","2016",0.71
"4131","01","01","2017",0.77
"4132","02","01","2017",0.85
"4133","03","01","2017",0.78
"4134","04","01","2017",0.79
"4135","05","01","2017",0.89
"4136","06","01","2017",0.8
"4137","07","01","2017",0.73
"4138","08","01","2017",0.83
"4139","09","01","2017",0.91
"4140","10","01","2017",0.75
"4141","11","01","2017",0.8
"4142","12","01","2017",0.77
"4143","13","01","2017",0.75
"4144","14","01","2017",0.78
"4145","15","01","2017",0.8
"4146","16","01","2017",0.77
"4147","17","01","2017",0.78
"4148","18","01","2017",0.82
"4149","19","01","2017",0.74
"4150","20","01","2017",0.79
"4151","21","01","2017",0.73
"4152","22","01","2017",0.67
"4153","23","01","2017",0.69
"4154","24","01","2017",0.82
"4155","25","01","2017",0.77
"4156","26","01","2017",0.71
"4157","27","01","2017",0.66
"4158","28","01","2017",0.73
"4159","29","01","2017",0.87
"4160","30","01","2017",0.88
"4161","31","01","2017",0.85
"4162","01","02","2017",0.81
"4163","02","02","2017",0.82
"4164","03","02","2017",0.87
"4165","04","02","2017",0.74
"4166","05","02","2017",0.92
"4167","06","02","2017",0.77
"4168","07","02","2017",0.79
"4169","08","02","2017",0.8
"4170","09","02","2017",0.82
"4171","10","02","2017",0.79
"4172","11","02","2017",0.78
"4173","12","02","2017",0.81
"4174","13","02","2017",0.79
"4175","14","02","2017",0.75
"4176","15","02","2017",0.68
"4177","16","02","2017",0.77
"4178","17","02","2017",0.72
"4179","18","02","2017",0.67
"4180","19","02","2017",0.87
"4181","20","02","2017",0.79
"4182","21","02","2017",0.74
"4183","22","02","2017",0.72
"4184","23","02","2017",0.72
"4185","24","02","2017",0.65
"4186","25","02","2017",0.66
"4187","26","02","2017",0.69
"4188","27","02","2017",0.65
"4189","28","02","2017",0.74
"4190","01","03","2017",0.74
"4191","02","03","2017",0.77
"4192","03","03","2017",0.76
"4193","04","03","2017",0.78
"4194","05","03","2017",0.78
"4195","06","03","2017",0.76
"4196","07","03","2017",0.84
"4197","08","03","2017",0.7
"4198","09","03","2017",0.79
"4199","10","03","2017",0.85
"4200","11","03","2017",0.83
"4201","12","03","2017",0.85
"4202","13","03","2017",0.77
"4203","14","03","2017",0.69
"4204","15","03","2017",0.77
"4205","16","03","2017",0.74
"4206","17","03","2017",0.75
"4207","18","03","2017",0.83
"4208","19","03","2017",0.76
"4209","20","03","2017",0.82
"4210","21","03","2017",0.8
"4211","22","03","2017",0.78
"4212","23","03","2017",0.83
"4213","24","03","2017",0.7
"4214","25","03","2017",0.82
"4215","26","03","2017",0.84
"4216","27","03","2017",0.86
"4217","28","03","2017",0.8
"4218","29","03","2017",0.82
"4219","30","03","2017",0.9
"4220","31","03","2017",0.82
"4221","01","04","2017",0.81
"4222","02","04","2017",0.77
"4223","03","04","2017",0.83
"4224","04","04","2017",0.79
"4225","05","04","2017",0.84
"4226","06","04","2017",0.89
"4227","07","04","2017",0.82
"4228","08","04","2017",0.88
"4229","09","04","2017",0.82
"4230","10","04","2017",0.85
"4231","11","04","2017",0.89
"4232","12","04","2017",0.87
"4233","13","04","2017",0.76
"4234","14","04","2017",0.79
"4235","15","04","2017",0.88
"4236","16","04","2017",0.85
"4237","17","04","2017",0.76
"4238","18","04","2017",0.82
"4239","19","04","2017",0.8
"4240","20","04","2017",0.76
"4241","21","04","2017",0.93
"4242","22","04","2017",0.85
"4243","23","04","2017",0.86
"4244","24","04","2017",0.86
"4245","25","04","2017",0.83
"4246","26","04","2017",0.87
"4247","27","04","2017",0.86
"4248","28","04","2017",0.85
"4249","29","04","2017",0.94
"4250","30","04","2017",0.83
"4251","01","05","2017",0.83
"4252","02","05","2017",0.73
"4253","03","05","2017",0.92
"4254","04","05","2017",0.81
"4255","05","05","2017",0.78
"4256","06","05","2017",0.82
"4257","07","05","2017",0.74
"4258","08","05","2017",0.76
"4259","09","05","2017",0.93
"4260","10","05","2017",0.74
"4261","11","05","2017",0.71
"4262","12","05","2017",0.92
"4263","13","05","2017",0.92
"4264","14","05","2017",0.92
"4265","15","05","2017",0.94
"4266","16","05","2017",0.91
"4267","17","05","2017",0.82
"4268","18","05","2017",0.73
"4269","19","05","2017",0.88
"4270","20","05","2017",0.81
"4271","21","05","2017",0.93
"4272","22","05","2017",0.91
"4273","23","05","2017",0.9
"4274","24","05","2017",0.81
"4275","25","05","2017",0.82
"4276","26","05","2017",0.86
"4277","27","05","2017",0.9
"4278","28","05","2017",0.95
"4279","29","05","2017",0.92
"4280","30","05","2017",0.86
"4281","31","05","2017",0.9
"4282","01","06","2017",0.95
"4283","02","06","2017",0.84
"4284","03","06","2017",0.8
"4285","04","06","2017",0.9
"4286","05","06","2017",0.86
"4287","06","06","2017",0.8
"4288","07","06","2017",0.92
"4289","08","06","2017",0.81
"4290","09","06","2017",0.81
"4291","10","06","2017",0.94
"4292","11","06","2017",0.91
"4293","12","06","2017",0.8
"4294","13","06","2017",0.79
"4295","14","06","2017",0.81
"4296","15","06","2017",0.88
"4297","16","06","2017",0.87
"4298","17","06","2017",0.81
"4299","18","06","2017",0.94
"4300","19","06","2017",0.94
"4301","20","06","2017",0.83
"4302","21","06","2017",0.9
"4303","22","06","2017",0.9
"4304","23","06","2017",0.84
"4305","24","06","2017",0.86
"4306","25","06","2017",0.88
"4307","26","06","2017",0.91
"4308","27","06","2017",0.87
"4309","28","06","2017",0.94
"4310","29","06","2017",0.92
"4311","30","06","2017",0.89
"4312","01","07","2017",0.89
"4313","02","07","2017",0.81
"4314","03","07","2017",0.85
"4315","04","07","2017",0.85
"4316","05","07","2017",0.94
"4317","06","07","2017",0.91
"4318","07","07","2017",0.94
"4319","08","07","2017",0.89
"4320","09","07","2017",0.94
"4321","10","07","2017",0.9
"4322","11","07","2017",0.9
"4323","12","07","2017",0.76
"4324","13","07","2017",0.82
"4325","14","07","2017",0.89
"4326","15","07","2017",0.8
"4327","16","07","2017",0.84
"4328","17","07","2017",0.79
"4329","18","07","2017",0.94
"4330","19","07","2017",0.94
"4331","20","07","2017",0.9
"4332","21","07","2017",0.8
"4333","22","07","2017",0.9
"4334","23","07","2017",0.89
"4335","24","07","2017",0.86
"4336","25","07","2017",0.95
"4337","26","07","2017",0.94
"4338","27","07","2017",0.92
"4339","28","07","2017",0.85
"4340","29","07","2017",0.85
"4341","30","07","2017",0.87
"4342","31","07","2017",0.86
"4343","01","08","2017",0.79
"4344","02","08","2017",0.81
"4345","03","08","2017",0.92
"4346","04","08","2017",0.8
"4347","05","08","2017",0.81
"4348","06","08","2017",0.92
"4349","07","08","2017",0.88
"4350","08","08","2017",0.9
"4351","09","08","2017",0.85
"4352","10","08","2017",0.85
"4353","11","08","2017",0.93
"4354","12","08","2017",0.91
"4355","13","08","2017",0.84
"4356","14","08","2017",0.94
"4357","15","08","2017",0.86
"4358","16","08","2017",0.84
"4359","17","08","2017",0.84
"4360","18","08","2017",0.86
"4361","19","08","2017",0.85
"4362","20","08","2017",0.91
"4363","21","08","2017",0.95
"4364","22","08","2017",0.8
"4365","23","08","2017",0.88
"4366","24","08","2017",0.84
"4367","25","08","2017",0.77
"4368","26","08","2017",0.88
"4369","27","08","2017",0.85
"4370","28","08","2017",0.88
"4371","29","08","2017",0.86
"4372","30","08","2017",0.91
"4373","31","08","2017",0.89
"4374","01","09","2017",0.9
"4375","02","09","2017",0.89
"4376","03","09","2017",0.89
"4377","04","09","2017",0.94
"4378","05","09","2017",0.94
"4379","06","09","2017",0.89
"4380","07","09","2017",0.85
"4381","08","09","2017",0.86
"4382","09","09","2017",0.78
"4383","10","09","2017",0.82
"4384","11","09","2017",0.93
"4385","12","09","2017",0.77
"4386","13","09","2017",0.82
"4387","14","09","2017",0.88
"4388","15","09","2017",0.85
"4389","16","09","2017",0.89
"4390","17","09","2017",0.83
"4391","18","09","2017",0.86
"4392","19","09","2017",0.75
"4393","20","09","2017",0.84
"4394","21","09","2017",0.91
"4395","22","09","2017",0.82
"4396","23","09","2017",0.81
"4397","24","09","2017",0.91
"4398","25","09","2017",0.9
"4399","26","09","2017",0.92
"4400","27","09","2017",0.9
"4401","28","09","2017",0.8
"4402","29","09","2017",0.91
"4403","30","09","2017",0.94
"4404","01","10","2017",0.93
"4405","02","10","2017",0.93
"4406","03","10","2017",0.94
"4407","04","10","2017",0.87
"4408","05","10","2017",0.83
"4409","06","10","2017",0.93
"4410","07","10","2017",0.83
"4411","08","10","2017",0.82
"4412","09","10","2017",0.84
"4413","10","10","2017",0.9
"4414","11","10","2017",0.84
"4415","12","10","2017",0.87
"4416","13","10","2017",0.84
"4417","14","10","2017",0.87
"4418","15","10","2017",0.9
"4419","16","10","2017",0.84
"4420","17","10","2017",0.93
"4421","18","10","2017",0.87
"4422","19","10","2017",0.94
"4423","20","10","2017",0.92
"4424","21","10","2017",0.83
"4425","22","10","2017",0.88
"4426","23","10","2017",0.92
"4427","24","10","2017",0.85
"4428","25","10","2017",0.88
"4429","26","10","2017",0.85
"4430","27","10","2017",0.9
"4431","28","10","2017",0.85
"4432","29","10","2017",0.87
"4433","30","10","2017",0.85
"4434","31","10","2017",0.88
"4435","01","11","2017",0.87
"4436","02","11","2017",0.87
"4437","03","11","2017",0.9
"4438","04","11","2017",0.89
"4439","05","11","2017",0.9
"4440","06","11","2017",0.92
"4441","07","11","2017",0.93
"4442","08","11","2017",0.91
"4443","09","11","2017",0.89
"4444","10","11","2017",0.87
"4445","11","11","2017",0.85
"4446","12","11","2017",0.88
"4447","13","11","2017",0.83
"4448","14","11","2017",0.8
"4449","15","11","2017",0.84
"4450","16","11","2017",0.83
"4451","17","11","2017",0.87
"4452","18","11","2017",0.89
"4453","19","11","2017",0.87
"4454","20","11","2017",0.86
"4455","21","11","2017",0.85
"4456","22","11","2017",0.83
"4457","23","11","2017",0.88
"4458","24","11","2017",0.89
"4459","25","11","2017",0.88
"4460","26","11","2017",0.86
"4461","27","11","2017",0.8
"4462","28","11","2017",0.78
"4463","29","11","2017",0.79
"4464","30","11","2017",0.85
"4465","01","12","2017",0.75
"4466","02","12","2017",0.77
"4467","03","12","2017",0.81
"4468","04","12","2017",0.83
"4469","05","12","2017",0.82
"4470","06","12","2017",0.83
"4471","07","12","2017",0.79
"4472","08","12","2017",0.81
"4473","09","12","2017",0.82
"4474","10","12","2017",0.87
"4475","11","12","2017",0.9
"4476","12","12","2017",0.76
"4477","13","12","2017",0.86
"4478","14","12","2017",0.87
"4479","15","12","2017",0.91
"4480","16","12","2017",0.85
"4481","17","12","2017",0.84
"4482","18","12","2017",0.85
"4483","19","12","2017",0.85
"4484","20","12","2017",0.85
"4485","21","12","2017",0.78
"4486","22","12","2017",0.83
"4487","23","12","2017",0.77
"4488","24","12","2017",0.84
"4489","25","12","2017",0.89
"4490","26","12","2017",0.85
"4491","27","12","2017",0.77
"4492","28","12","2017",0.8
"4493","29","12","2017",0.86
"4494","30","12","2017",0.8
"4495","31","12","2017",0.91
"4496","01","01","2018",0.84
"4497","02","01","2018",0.87
"4498","03","01","2018",0.89
"4499","04","01","2018",0.87
"4500","05","01","2018",0.86
"4501","06","01","2018",0.88
"4502","07","01","2018",0.84
"4503","08","01","2018",0.83
"4504","09","01","2018",0.81
"4505","10","01","2018",0.86
"4506","11","01","2018",0.87
"4507","12","01","2018",0.79
"4508","13","01","2018",0.82
"4509","14","01","2018",0.84
"4510","15","01","2018",0.79
"4511","16","01","2018",0.86
"4512","17","01","2018",0.85
"4513","18","01","2018",0.78
"4514","19","01","2018",0.83
"4515","20","01","2018",0.77
"4516","21","01","2018",0.76
"4517","22","01","2018",0.83
"4518","23","01","2018",0.8
"4519","24","01","2018",0.86
"4520","25","01","2018",0.83
"4521","26","01","2018",0.81
"4522","27","01","2018",0.86
"4523","28","01","2018",0.85
"4524","29","01","2018",0.76
"4525","30","01","2018",0.81
"4526","31","01","2018",0.79
"4527","01","02","2018",0.79
"4528","02","02","2018",0.78
"4529","03","02","2018",0.8
"4530","04","02","2018",0.77
"4531","05","02","2018",0.84
"4532","06","02","2018",0.82
"4533","07","02","2018",0.76
"4534","08","02","2018",0.8
"4535","09","02","2018",0.8
"4536","10","02","2018",0.8
"4537","11","02","2018",0.81
"4538","12","02","2018",0.8
"4539","13","02","2018",0.9
"4540","14","02","2018",0.82
"4541","15","02","2018",0.81
"4542","16","02","2018",0.84
"4543","17","02","2018",0.9
"4544","18","02","2018",0.82
"4545","19","02","2018",0.8
"4546","20","02","2018",0.82
"4547","21","02","2018",0.92
"4548","22","02","2018",0.81
"4549","23","02","2018",0.83
"4550","24","02","2018",0.78
"4551","25","02","2018",0.86
"4552","26","02","2018",0.82
"4553","27","02","2018",0.75
"4554","28","02","2018",0.84
"4555","01","03","2018",0.9
"4556","02","03","2018",0.86
"4557","03","03","2018",0.86
"4558","04","03","2018",0.85
"4559","05","03","2018",0.81
"4560","06","03","2018",0.77
"4561","07","03","2018",0.82
"4562","08","03","2018",0.76
"4563","09","03","2018",0.81
"4564","10","03","2018",0.86
"4565","11","03","2018",0.89
"4566","12","03","2018",0.86
"4567","13","03","2018",0.81
"4568","14","03","2018",0.84
"4569","15","03","2018",0.91
"4570","16","03","2018",0.89
"4571","17","03","2018",0.86
"4572","18","03","2018",0.84
"4573","19","03","2018",0.85
"4574","20","03","2018",0.85
"4575","21","03","2018",0.86
"4576","22","03","2018",0.8
"4577","23","03","2018",0.86
"4578","24","03","2018",0.87
"4579","25","03","2018",0.91
"4580","26","03","2018",0.84
"4581","27","03","2018",0.9
"4582","28","03","2018",0.78
"4583","29","03","2018",0.85
"4584","30","03","2018",0.92
"4585","31","03","2018",0.75
"4586","01","04","2018",0.9
"4587","02","04","2018",0.86
"4588","03","04","2018",0.85
"4589","04","04","2018",0.93
"4590","05","04","2018",0.86
"4591","06","04","2018",0.85
"4592","07","04","2018",0.82
"4593","08","04","2018",0.86
"4594","09","04","2018",0.84
"4595","10","04","2018",0.74
"4596","11","04","2018",0.85
"4597","12","04","2018",0.88
"4598","13","04","2018",0.92
"4599","14","04","2018",0.9
"4600","15","04","2018",0.86
"4601","16","04","2018",0.8
"4602","17","04","2018",0.87
"4603","18","04","2018",0.81
"4604","19","04","2018",0.89
"4605","20","04","2018",0.89
"4606","21","04","2018",0.86
"4607","22","04","2018",0.89
"4608","23","04","2018",0.9
"4609","24","04","2018",0.91
"4610","25","04","2018",0.92
"4611","26","04","2018",0.93
"4612","27","04","2018",0.88
"4613","28","04","2018",0.93
"4614","29","04","2018",0.83
"4615","30","04","2018",0.91
"4616","01","05","2018",0.92
"4617","02","05","2018",0.92
"4618","03","05","2018",0.9
"4619","04","05","2018",0.85
"4620","05","05","2018",0.88
"4621","06","05","2018",0.86
"4622","07","05","2018",0.87
"4623","08","05","2018",0.94
"4624","09","05","2018",0.86
"4625","10","05","2018",0.87
"4626","11","05","2018",0.93
"4627","12","05","2018",0.88
"4628","13","05","2018",0.79
"4629","14","05","2018",0.84
"4630","15","05","2018",0.94
"4631","16","05","2018",0.83
"4632","17","05","2018",0.82
"4633","18","05","2018",0.9
"4634","19","05","2018",0.94
"4635","20","05","2018",0.81
"4636","21","05","2018",0.82
"4637","22","05","2018",0.87
"4638","23","05","2018",0.88
"4639","24","05","2018",0.94
"4640","25","05","2018",0.87
"4641","26","05","2018",0.8
"4642","27","05","2018",0.85
"4643","28","05","2018",0.91
"4644","29","05","2018",0.94
"4645","30","05","2018",0.94
"4646","31","05","2018",0.9
"4647","01","06","2018",0.88
"4648","02","06","2018",0.94
"4649","03","06","2018",0.9
"4650","04","06","2018",0.88
"4651","05","06","2018",0.9
"4652","06","06","2018",0.9
"4653","07","06","2018",0.89
"4654","08","06","2018",0.91
"4655","09","06","2018",0.91
"4656","10","06","2018",0.81
"4657","11","06","2018",0.89
"4658","12","06","2018",0.8
"4659","13","06","2018",0.82
"4660","14","06","2018",0.9
"4661","15","06","2018",0.94
"4662","16","06","2018",0.95
"4663","17","06","2018",0.92
"4664","18","06","2018",0.94
"4665","19","06","2018",0.82
"4666","20","06","2018",0.89
"4667","21","06","2018",0.85
"4668","22","06","2018",0.91
"4669","23","06","2018",0.84
"4670","24","06","2018",0.85
"4671","25","06","2018",0.92
"4672","26","06","2018",0.87
"4673","27","06","2018",0.91
"4674","28","06","2018",0.91
"4675","29","06","2018",0.84
"4676","30","06","2018",0.79
"4677","01","07","2018",0.79
"4678","02","07","2018",0.85
"4679","03","07","2018",0.89
"4680","04","07","2018",0.91
"4681","05","07","2018",0.87
"4682","06","07","2018",0.94
"4683","07","07","2018",0.94
"4684","08","07","2018",0.91
"4685","09","07","2018",0.84
"4686","10","07","2018",0.81
"4687","11","07","2018",0.78
"4688","12","07","2018",0.91
"4689","13","07","2018",0.91
"4690","14","07","2018",0.87
"4691","15","07","2018",0.94
"4692","16","07","2018",0.89
"4693","17","07","2018",0.78
"4694","18","07","2018",0.85
"4695","19","07","2018",0.87
"4696","20","07","2018",0.79
"4697","21","07","2018",0.94
"4698","22","07","2018",0.83
"4699","23","07","2018",0.94
"4700","24","07","2018",0.87
"4701","25","07","2018",0.94
"4702","26","07","2018",0.92
"4703","27","07","2018",0.9
"4704","28","07","2018",0.83
"4705","29","07","2018",0.92
"4706","30","07","2018",0.89
"4707","31","07","2018",0.91
"4708","01","08","2018",0.8
"4709","02","08","2018",0.81
"4710","03","08","2018",0.89
"4711","04","08","2018",0.89
"4712","05","08","2018",0.92
"4713","06","08","2018",0.9
"4714","07","08","2018",0.86
"4715","08","08","2018",0.91
"4716","09","08","2018",0.94
"4717","10","08","2018",0.93
"4718","11","08","2018",0.93
"4719","12","08","2018",0.89
"4720","13","08","2018",0.86
"4721","14","08","2018",0.93
"4722","15","08","2018",0.87
"4723","16","08","2018",0.82
